Country Name,Country Code,Series Name,Series Code,1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Sweden,SWE,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,11.7679996490479,11.3909997940063,11.456000328064,11.1070003509521,10.7189998626709,10.7189998626709,10.4079999923706,10.53600025177,10.8100004196167,10.7270002365112,10.6219997406006,10.4350004196167,10.7130002975464,10.9659996032715,10.4399995803833,10.4750003814697,10.6149997711182,10.3500003814697,10.2749996185303,10.0129995346069
Switzerland,CHE,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,18.4020004272461,17.8549995422363,18.0060005187988,18.0330009460449,17.1790008544922,16.9680004119873,17.5279998779297,16.2450008392334,16.0410003662109,15.9429998397827,16.1720008850098,15.8999996185303,15.2709999084473,15.7480001449585,15.4250001907349,15.3269996643066,15.3529996871948,15.2919998168945,14.8909997940063,15.0830001831055
Syrian Arab Republic,SYR,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,51.181999206543,49.7089996337891,51.673999786377,52.4179992675781,50.7560005187988,44.7929992675781,44.4809989929199,44.6240005493164,44.6459999084473,44.4169998168945,46.2589988708496,38.2430000305176,38.1360015869141,36.7939987182617,37.7400016784668,38.9329986572266,39.9720001220703,39.1980018615723,39.2509994506836,39.2000007629395
Tajikistan,TJK,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,46.8390007019043,43.875,43.1559982299805,47.5229988098145,47.8720016479492,45.6710014343262,46.9290008544922,46.3800010681152,47.9189987182617,48.2140007019043,48.2169990539551,49.4560012817383,48.0470008850098,48.9679985046387,53.2669982910156,53.1809997558594,53.7449989318848,51.7760009765625,50.056999206543,48.7729988098145
Tanzania,TZA,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,94.9420013427734,93.4329986572266,93.4069976806641,93.245002746582,93.068000793457,90.1220016479492,90.0429992675781,89.9830017089844,89.193000793457,89.2529983520508,87.3030014038086,87.5090026855469,87.3990020751953,87.3199996948242,87.2419967651367,82.7040023803711,82.4729995727539,86.536003112793,86.4420013427734,86.3369979858398
Thailand,THA,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,62.3699989318848,63.5219993591309,61.757999420166,60.4140014648438,59.5550003051758,59.9770011901855,59.431999206543,56.1580009460449,56.2879981994629,56.298999786377,56.3699989318848,56.765998840332,55.3819999694824,55.4679985046387,57.7799987792969,58.4129981994629,60.3089981079102,52.7280006408691,51.6590003967285,52.9580001831055
Timor-Leste,TLS,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,64.2509994506836,64.0080032348633,71.8570022583008,72.4169998168945,70.4240036010742,70.931999206543,72.4219970703125,73.2939987182617,73.2689971923828,73.9800033569336,73.3529968261719,71.5390014648438,69.536003112793,68.0210037231445,67.0100021362305,66.4100036621094,66.2040023803711,65.8300018310547,66.2300033569336,51.5589981079102
Togo,TGO,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,84.0350036621094,82.3430023193359,82.5690002441406,82.4280014038086,82.9240036010742,83.2289962768555,82.4789962768555,82.3679962158203,83.0419998168945,82.234001159668,82.1559982299805,83.0510025024414,80.8659973144531,80.2570037841797,80.1370010375977,82.7149963378906,81.9219970703125,82.0619964599609,81.5780029296875,81.4499969482422
Tonga,TON,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,57.5069999694824,57.5830001831055,56.3030014038086,56.2179985046387,56.5,56.0330009460449,55.3959999084473,55.5410003662109,56.2939987182617,57.6990013122559,58.0589981079102,58.8499984741211,58.3950004577637,56.9799995422363,55.7029991149902,55.4140014648438,56.859001159668,57.0800018310547,56.201000213623,55.2960014343262
Trinidad and Tobago,TTO,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,23.3379993438721,22.2520008087158,22.8209991455078,22.6229991912842,22.9570007324219,21.9890003204346,21.326000213623,20.5359992980957,20.2229995727539,21.2070007324219,21.2129993438721,21.242000579834,20.9559993743896,21.7119998931885,21.4669990539551,21.3889999389648,21.3159999847412,21.6110000610352,22.3139991760254,22.4220008850098
Tunisia,TUN,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,35.4090003967285,36.4529991149902,36.0950012207031,35.9249992370605,35.5870018005371,35.492000579834,34.8370018005371,34.5670013427734,34.4140014648438,33.9090003967285,33.6839981079102,29.988000869751,30.1119995117188,31.5650005340576,28.7350006103516,28.4050006866455,28.2110004425049,27.9190006256104,27.8050003051758,27.6200008392334
Turkey,TUR,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,57.6730003356934,54.7939987182617,50.6990013122559,48.476001739502,46.8460006713867,49.7299995422363,48.3950004577637,45.7490005493164,44.5169982910156,41.1650009155273,39.609001159668,39.0800018310547,40.0579986572266,39.1959991455078,38.3889999389648,37.1679992675781,36.015998840332,34.0190010070801,32.9360008239746,32.507999420166
Turkmenistan,TKM,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,24.4230003356934,31.4890003204346,35.6479988098145,35.693000793457,36.5820007324219,33.9609985351563,34.0610008239746,32.1699981689453,30.6639995574951,29.1310005187988,28.6679992675781,29.0440006256104,25.5200004577637,26.6459999084473,29.4629993438721,27.9060001373291,27.6849994659424,27.8959999084473,26.5860004425049,26.2430000305176
Turks and Caicos Islands,TCA,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,88.7200012207031,88.6750030517578,87.931999206543,86.4629974365234,86.3860015869141,85.3960037231445,84.7089996337891,80.5550003051758,81.5189971923828,80.8000030517578,80.2819976806641,79.7819976806641,80.7639999389648,79.8460006713867,79.2910003662109,79.6940002441406,79.2880020141602,78.8669967651367,78.3679962158203,77.9240036010742
Ukraine,UKR,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,25.5310001373291,29.0219993591309,20.9120006561279,23.5429992675781,25.0189990997314,25.6420001983643,26.0170001983643,29.3139991760254,30.8980007171631,30.8369998931885,30.951000213623,30.2970008850098,18.4990005493164,18.9270000457764,19.2870006561279,18.7859992980957,19.1439990997314,15.8879995346069,15.9499998092651,17.2530002593994
United Arab Emirates,ARE,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,3.04099988937378,3.15199995040894,3.07599997520447,2.92799997329712,3.18099999427795,3.07999992370605,2.91300010681152,2.92000007629395,3.125,4.14200019836426,4.35799980163574,4.53800010681152,4.73999977111816,4.01399993896484,4.05100011825562,4.11100006103516,3.84100008010864,3.88199996948242,3.31500005722046,3.10899996757507
United Kingdom,GBR,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,12.9670000076294,12.4930000305176,12.6700000762939,12.3240003585815,12.2559995651245,12.3640003204346,12.8699998855591,13.1540002822876,13.0579996109009,13.2919998168945,13.4540004730225,13.4160003662109,13.6709995269775,14.0710000991821,14.2550001144409,14.7320003509521,14.7040004730225,15.3249998092651,15.0629997253418,15.4980001449585
United States,USA,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,12.1870002746582,11.8339996337891,11.4849996566772,11.3000001907349,11.1529998779297,11.0790004730225,11.2349996566772,11.1840000152588,11.0059995651245,10.8719997406006,10.6499996185303,10.4309997558594,10.5570001602173,10.6199998855591,10.3540000915527,10.298999786377,10.0880002975464,9.9350004196167,9.94200038909912,9.85999965667725
Upper middle income,UMC,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,49.4408470675402,49.0476809833878,48.6862871681612,47.94657069986,47.7497597713089,46.9980697932801,45.7986538396541,44.2040313147371,42.8072589331719,41.4066786866458,40.1253736578956,38.8908466245407,38.3080973460747,37.2890617474191,36.5851748307243,36.0816634740777,35.7308875038482,34.9454329698574,34.8025002479921,34.6650862843622
Uruguay,URY,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,27.3579998016357,27.1469993591309,27.2080001831055,27.1469993591309,28.943000793457,32.0620002746582,29.9780006408691,28.6919994354248,28.8419990539551,29.9710006713867,30.0699996948242,29.3490009307861,29.4090003967285,28.6270008087158,28.1909999847412,27.2199993133545,27.4120006561279,26.878999710083,27.4169998168945,27.9419994354248
Uzbekistan,UZB,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,34.6290016174316,33.7750015258789,34.9210014343262,35.1940002441406,35.2439994812012,35.3310012817383,34.6730003356934,34.6599998474121,33.5519981384277,32.9819984436035,32.8129997253418,30.5820007324219,29.5380001068115,29.2980003356934,29.0510005950928,28.8500003814697,28.6000003814697,28.4909992218018,28.117000579834,27.9160003662109
Vanuatu,VUT,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,77.4779968261719,72.8440017700195,73.0739974975586,72.4459991455078,73.3529968261719,74.1760025024414,75.4059982299805,75.1669998168945,75.2060012817383,75.0400009155273,74.6220016479492,73.8239974975586,72.9530029296875,72.3140029907227,72.693000793457,72.9850006103516,72.8899993896484,72.7180023193359,73.8199996948242,74.4749984741211
"Venezuela, RB",VEN,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,34.4230003356934,33.4259986877441,33.8660011291504,34.6360015869141,33.9729995727539,34.8889999389648,35.8160018920898,36.560001373291,36.0709991455078,35.2550010681152,34.2369995117188,34.0270004272461,32.6440010070801,33.8619995117188,33.9640007019043,33.2939987182617,33.1769981384277,32.3440017700195,33.1720008850098,34.2760009765625
Vietnam,VNM,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,81.3430023193359,78.6719970703125,81.5599975585938,81.2610015869141,78.943000793457,79.3619995117188,77.9189987182617,74.4020004272461,71.3860015869141,70.370002746582,69.4830017089844,68.4540023803711,68.0559997558594,67.0459976196289,65.9449996948242,65.1679992675781,65.1320037841797,64.3099975585938,60.640998840332,58.7509994506836
Virgin Islands (U.S.),VIR,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,32.4059982299805,32.351001739502,32.4269981384277,32.0130004882813,31.7630004882813,30.4230003356934,30.3700008392334,30.3640003204346,30.375,30.3549995422363,30.2469997406006,30.2569999694824,30.2140007019043,30.1399993896484,30.3209991455078,30.6889991760254,30.8279991149902,30.6730003356934,30.613000869751,30.5699996948242
West Bank and Gaza,PSE,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,50.5060005187988,49.6539993286133,49.0830001831055,48.8170013427734,49.382999420166,49.3269996643066,48.9080009460449,48.0890007019043,47.4609985351563,47.2690010070801,46.8019981384277,46.3460006713867,45.8569984436035,45.4080009460449,44.6629981994629,44.306999206543,43.9029998779297,43.7919998168945,43.3959999084473,42.9869995117188
World,WLD,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,52.9544247145713,52.835693997807,52.6641952593584,52.362504027662,52.8663152405377,52.7076578345415,52.326000865349,51.5716129175386,50.8151277103453,49.8902110524845,49.0894829233662,48.5068071865774,48.1864005457229,47.5996694083578,46.8714997830784,46.3973626548434,46.2018313982545,45.8812267540361,45.6112600821921,45.4939787918831
"Yemen, Rep.",YEM,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,40.0610008239746,39.3120002746582,39.2519989013672,39.6720008850098,38.8650016784668,38.5400009155273,40.6240005493164,40.431999206543,56.4230003356934,42.8009986877441,42.4630012512207,42.109001159668,41.7490005493164,40.7680015563965,50.5509986877441,49.8720016479492,49.4850006103516,49.523998260498,53.2239990234375,53.4809989929199
Zambia,ZMB,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,82.7750015258789,82.734001159668,82.4869995117188,82.4349975585938,82.1510009765625,82.5979995727539,82.2170028686523,81.9349975585938,81.6100006103516,81.1110000610352,80.4540023803711,80.1259994506836,79.8130035400391,79.4820022583008,79.0780029296875,78.8809967041016,78.5970001220703,78.3239974975586,78.1969985961914,77.9710006713867
Zimbabwe,ZWE,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,60.234001159668,60.9869995117188,60.1259994506836,62.9910011291504,62.9729995727539,62.4090003967285,69.572998046875,70.6529998779297,70.75,71.7149963378906,72.3830032348633,72.5640029907227,69.947998046875,68.6640014648438,67.2839965820313,66.3550033569336,65.8629989624023,66.3990020751953,66.0810012817383,65.8870010375977
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Data from database: Jobs,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 12/16/2024,,,,,,,,,,,,,,,,,,,,,,,
Code,License Type,Indicator Name,Long definition,Source,Topic,Periodicity,Aggregation method,Limitations and exceptions,General comments
SL.EMP.SELF.ZS,CC BY-4.0,"Self-employed, total (% of total employment) (modeled ILO estimate)","Self-employed workers are those workers who, working on their own account or with one or a few partners or in cooperative, hold the type of jobs defined as a "self-employment jobs." i.e. jobs where the remuneration is directly dependent upon the profits derived from the goods and services produced. Self-employed workers include four sub-categories of employers, own-account workers, members of producers' cooperatives, and contributing family workers.","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",Social Protection & Labor: Economic activity,Annual,Weighted average,"Data are drawn from labor force surveys and household surveys, supplemented by official estimates and censuses for a small group of countries. Due to differences in definitions and coverage across countries, there are limitations for comparing data across countries and over time even within a country. Estimates of women in employment are not comparable internationally, reflecting that demographic, social, legal, and cultural trends and norms determine whether women's activities are regarded as economic.",Data up to 2016 are estimates while data from 2017 are projections.
